,0,1
454,"regis akul4ku yuk guys pake kode refferal tvtwvh  biar dapet voucher dan aktifkan limit kreditnya. ini holika holika lg diskon di akul4ku , aku beli sebanyak ini gbayar samsek loh {np} https://t.co/tp7hi6npew",New_preloved
455,tanya tanya aja lagi diskon di https://t.co/r43cakpv4o,exowhite
456,dek dian selamat yaaaa  kece banget loh  kita kembaran ya jamnya dan bisa dpt produk diskon spesial  yuks bulan ini kita melesat lagi,leniapriani90
457,"sudah koar koar gratis ahirnya ....  utang gak bisa dilupakan, tagihan tetap harus dibayar  suramadu  lumayan lah ada diskon 50%. hobinya heboh ngibul...  #2019prabowosandi  #2019gantipresiden https://t.co/pdhu5yuuus",jetsilvers
458,@kaesangp dengan cara sang pisang harus diskon 2000%,najib_ramadhani
459,masih pagi sudah membeli barang yg tidak penting oh diskon,dwy_octaviani
460,"beda kalau sama kai, pacaran sama kai itu jalan-jalan mulu, kemana aja. literally, jalan. gak bisa diem di rumah.  ""ih kemana lagi hari ini?""  ""toko buku depan mcd buka, katanya diskon.""  ""kalau ke tebing pantai?""  ""jogging yuk?""  ""pake bajunya dong sucipto! "" https://t.co/nix2mlxr0t",tubbirfess
461,"from @hartonoyk  -  hai swimmer yogyakarta, yuk mampir ke #butikarena, selagi kita sedang ada diskon besar-besaran nih!  jangan sampai ketinggalan ya! hanya 4 hari lho! catat tanggalnya https://t.co/2fstiisf5g",sale_yk
462,"hapus tangismu sayang, bedak dan gincumu boleh saja luntur, tapi kebahagiaanmu adalah harga pas tanpa potongan diskon.  @pelangipuisi",DaniPranantya
463,@wennyhp diskon nya udah abis :'(,blegohhornline
464,baju atasan wanita terbaru diskon 70 % dibukalapak https://t.co/dv6zt6yl1c https://t.co/yy8eiamhyi,jegudcom
465,"/wts/ lagi diskon yuk yang mau, totebag lap x kang daniel. 190k sdh ems dan tax https://t.co/kdruxmveil",munbukalapak
466,katalog superindo terbaru periode 01-07 november 2018 sudah bisa dilihat disini https://t.co/bzphfrsh46,katalogpromosi
467,@sherenophile @belallang @womanfeeds bantu jawab ya hehe kmrn aku liat dicarefour lg diskon jd 23 kalo gasalah hiw,meuwumeuwu
468,yuk di cek katalog giant ekspres pesta diskon periode 01-30 november 2018 | temukan berbagai penawaran spesial selama bulan november 2018 | informasi selengkapnya disini https://t.co/fxcj4zliav https://t.co/feaq2bue7v,katalogpromosi
469,"sogo big sale belum berakhir, sahabat. jangan ketinggalan belanja menggunakan #mandiridebit atau #mandiricard, ada voucher hingga rp500 ribu dan tambahan diskon hingga 50% dengan #fiestapoin. https://t.co/ax3xhctgls#mandiripromo https://t.co/7kavm5kixl",mandirifiesta
470,"pengen belanja produk-produk kecantikan dengan lebih hemat? nikmati promo spesial dari sogo department store bagi nasabah #mandiridebit atau #mandiricard serta tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29v3dv76cf #mandiripromo https://t.co/znpth8xjq7",mandirifiesta
471,@kaesangp seperti diskon sang pisang 50%. buy 1 get 1.,ridhaclasita
472,yuk di cek katalog giant ekspres pesta diskon periode 01-30 november 2018 | temukan berbagai penawaran spesial selama bulan november 2018 | informasi selengkapnya disini https://t.co/fxcj4ztgml,katalogpromosi
473,"beli kue2 pasar khas betawi #jumatberkah dapet diskon ,hari biasa rp 10rb/mika khusus jumat dapet rp 15rb/2mika..kue nya macem2 dr klepon,on de,talam,lupis.dijamin enakkkk..cari aja di sekitaran sma 49 jagakarsa,jak-sel,, https://t.co/gk0v8fxyrt",Ir05011
474,mampir shopee dulu nyari barang yg dibutuhin tapi diskon hehe,jeikeinim
475,solusi buat rambut kusut ato yg susah diatur  aaaah selalu nunggu2 produk satu ini diskon  dan diskonnya pun bikin hemat 100k...  eleo protecting oil bulan https://t.co/qdnb6mw3lu,nee_sheriii
476,"tapi otak dan hati biasanya suka berkerjasama kalau lagi ada promo belanja hahaha... hati punya keinganan, otak turutin en kasih perhitungan setelah diskon jadi brp, wkwkwkwk",VianSufriani
477,katalog giant ekstra pesta diskon periode 01-30 november 2018 | yuk lihat informasi dan promosi selengkapnya disini https://t.co/kxieitpbio https://t.co/byqwy7liz5,katalogpromosi
478,"@elisa_jkt memang ump terbaru masih di bawah tuntutan federasi buruh akan tetapi kalau benefit dari gratis tj, kartu jakarta sehat maupun kartu diskon belanja saya rasa kawan2 buruh mendapat di atas yang dituntut.",dedygober
479,"eksklusif untuk pengguna langit musik, dapatkan diskon 10% tiket konser guns n' roses di stadion utama gelora bung karno jakarta dengan menggunakan kode 'lmusikgnr' di bookmyshow.  tiket bisa kamu beli di sini: https://t.co/yzekoszzyb. jangan sampai kehabisan!!!  #lmusikkonser https://t.co/rsrq92cl88",LangitMusik
480,yuk ke cafe docco dan dapatkan diskon 20% for beverage dan diskon 10% for food. berlokasi di seluruh cabang cafe docco   gunakan aplikasi simaspoin anda dan dapatkan diskon menarik di merchant simaspoin. https://t.co/syntbhrze5,simaspoin_id
481,katalog giant ekstra pesta diskon periode 01-30 november 2018 | yuk lihat informasi dan promosi selengkapnya disini https://t.co/kxieit7zto,katalogpromosi
482,"hari ini nih capt!!! soft opening cabang baru captain kerang di saharjo ( tebet), jakarta selatan . yuk capt berlabuh di captain kerang cabang saharjo mulai pukul 15.00 yah , ada diskon https://t.co/fecz85l5nh",captain_kerang
483,pas banget saat ini lagi diskon https://t.co/0sz2ultiun,IstantriPratiwi
484,pergi ke mana saja naik taksi bluebird atau silverbird diskon hingga rp 25.000 untuk pemesanan melalui my bluebird dengan kode promo : visabb #startsfromthecard. info lebih lanjut klik  https://t.co/u6aoekzmnn https://t.co/bfuctuuutn,BNI
485,@baebaeniel diskon korea gk prnh bohong  bnr2 potongannya dahsyat,nawannass
486,"cocok untuk lulusan sma, mahasiswa &amp; umum | diskon 100ribu eac | kelas siang 13:30 - 15:00 | info lengkap hubungi elti sabirin 0274-561849 atau elti hadidarsono 0274-562155 wa : 0895-0754-8979 | #elti #eltijogja #eltisabirin #eltihade #eltihd #kursusinggris https://t.co/ipdaebrsyg",eltijogja
487,"arek-arek suroboyo, liburan akhir tahun ini yuk umroh langsung dari surabaya ke jeddah menggunakan garuda airlines. rencanakan dari skrg dan beli paket favoritmu di hari jumat. semua diskon 1 juta. klik disini: https://t.co/jy33hhybfa #superjumat #promoumroh #umrohkucaraku https://t.co/9jmikbexdx",pergiumrohcom
488,diskon 70 % bawahan wanita terbaru dibukalapak https://t.co/9rd1t8ytkd https://t.co/hicgstwqbr,jegudcom
489,@meaniemars diskon adanya di tanggal tua doang ya :d abis gajian masa minta diskon!,softestserve
490,"acara gathering, arisan, atau kumpul keluarga belum lengkap tanpa arasari. manfaatkan diskon spesial untuk jumlah pembelian yang banyak. seperti promo oktober arasari yaitu diskon belanja banyak!! #diskonbelanjabanyak #promo #promooktober #diskonarasari https://t.co/pscuy7suz9",AraSariOfficial
491,citilink hemat hingga 20%  potongan langsung hingga 500rb  diskon 30% seat &amp; meals | periode pembelian: 29 oktober 2018  10 november 2018 https://t.co/bwr5byib7x,katalogpromosi
492,@dwiasp promo khusus untuk rute ke amsterdam belum tersedia. namun tersedia promo kerjasama dengan beberapa bank partner kami diskon hingga 25% yang berlaku untuk rute ke amsterdam juga. cek https://t.co/uurk3qqn5w.  - janet,IndonesiaGaruda
493,"aku islam, aku suka natal, karna saat natal banyak event game dan diskon item.",ndin_lukito
494,"jadi inget. dulu pas awal2 buka bo, ada yg ngaku mahasiswa kan. minta diskon. gak gw kasih. gw malah dikatain abis-abisan.   yg kocak, dia bawa2 almamaternya dia yg paling terkenal se depok itu. dan blg kalau dia mampu bayar 5x lipat tp bulan ini lg banyak tugas jd duitnya dikit",iraira92
495,love nature lip balm coconut/melon/mango  omg cocok skali buat yg punya masalah bibir sering kering/terkelupas  diskon 50% utk promo produk baru pesan sekarang ready senin neh #oriflame,BisniswithVG
496,spesial november! ada diskon 10k setiap pembelian gamis..  tanya stok ke wa 081277870343 / 085274747408,IndarNovisary
497,di superindo ada vinca mix harganya diskon. tapi barangnya ga ada ,farelnine
498,diskon!!! mulai tgl 30 oktober - 10 november 2018  dengan syarat follow @yuplih_ dan tag 3 temen kamu di kolom komentar  ready stock real pict  kode: sling valley   detail:  bahan chloe https://t.co/f2szjqb9wl,yuplih_
499,hot diskon!!!  spesial november!   khusus area sumbar free ongkir!  potongan 10k untuk selain sumbar..   khusus pembelian gamis ya dear...  buruan!!! stok cepat habis!!!  tanya stok wa 081277870343,IndarNovisary
500,@txehyng95 @rvseulgikang_ @automnfs beli aja dapet diskon 20%,jevantampan
501,"every think will be fine, asal kalian tahu triknya supaya gak kalap sama yang namanya #diskon *meski bukan lebaran tp pasti berguna kok  #jumatberkah #pagipagi #financialplanning https://t.co/bcu0oc4p0v",heizyi43
502,@sedangmengeluh @ohmybeautybank iya aku tau lagi diskon tp di foto si sender harga diskonnya cuman 119 padahal seingetku semalem tuh pas ngecek 70ribuan,selfeeani
503,@selfeeani @ohmybeautybank emang lagi diskon wkwkwk,sedangmengeluh
504,@ohmybeautybank lho bukannya fit me nya 70ribuan? semalem kalo ga salah liat harganya segitu emang lago diskon gede,selfeeani
505,@askmenfess udah biasa  yg cashback 100% atau diskon bayar setengah ada ?,intangut
506,"https://t.co/a511gwsux4 diskon 2% untuk pembelian 50ribu pertama mu, semua produk, buruannnn",awereweaceh
507,nunggu diskon dr play store la https://t.co/fqwiec7mfj,masterando
508,@new_preloved tix id? btw numpang promosi huhu yg mau pake code promo diskon punyaku nqww26 ya,plumptish
509,"karena sekali gapernah cukyup!!! ""pekan fashion diskon"" - #shoppingdiscountweek 2018 . masih dalam rangkaian #diskonulangtahunyogya2018 nikmati &amp; jangan sampai ketinggalan ya promo fashion hanya 2 hari . berlaku disemua cabang yogya &amp; griya 3-4 november 2018 . happy shopping! https://t.co/qwqnrll414",info_yogyagroup
510,booking hotel lebih murah via pegi pegi&gt;&gt; https://t.co/zmj53lfzsc  #hotel #diskon #promo #liburan https://t.co/gymoq2euxe,HotelTiket
511,@askmenfess gue dapet yamaha 8xx.000 pas diskon akhir tahun wkwwk,msholmless
512,katalog promo carrefour transmart jsm akhir pekan 2 - 4 november 2018 | lihat info selengkapnya di https://t.co/x1p46lhugj https://t.co/x1p46lhugj,harga_promo
513,"masih ada 2 barang fs yg belom nyampe tapi udah mau beli slogan lagi, trus lap lagi diskon:( baru awal bulan udah mau boros aja",baejinian
514,diskon 70 % produk kecantikan dan kosmetik dibukalapak https://t.co/uq7ta1ttwk https://t.co/kvnwqs3yj3,jegudcom
515,happyfresh sangat membantu saya dalam berbelanja kebutuhan bulanan. sign up yuk untuk diskon rp50k + biaya antar! gunakan link: https://t.co/fyam9cibuy,mellagustina
516,@indra_bepe7 halo mas.. udah nyobain diskon 10% blm? ,Trimurti_TM
517,@womanfeeds pake deo yg diskon di swalayan https://t.co/hepszqaemn,stuwnning
518,gabung di grup hematku dan dapatkan diskon spesial! https://t.co/rwtrcnul4b https://t.co/jaiz5gwam8,syaharaqia
519,daftar hotel diskon di jakarta https://t.co/k16tdlj1sr #hotel #hoteljakarta #bookinghotel #infohotel,pwidiinfo
520,"@educationfess bisa. aku kelas sbm dong. pake kode referalku sini, nanti dapat diskon 35-40% abdullahtdviln",asoftboyie
521,"_yusufmi [1] selamat pagi, mas yusuf. mengenai telkomsel poin dapat ditukarkan dengan beberapa kategori berikut: - sms telkomsel, paket telepon dan internet, - paket produk digital seperti nada dering, konten dan game, - berbagai produk dan diskon menarik dari merchant yang",nancyjwI
522,https://t.co/abba9n8pjc  mau tambahan diskon cukup dengab memiliki kartu diskon aja ,odnaymaufar
523,"_yusufmi [1] selamat pagi, mas yusuf. mengenai telkomsel poin dapat ditukarkan dengan beberapa kategori berikut: - sms telkomsel, paket telepon dan internet, - paket produk digital seperti nada dering, konten dan game, - berbagai produk dan diskon menarik dari merchant yang_yusuf",jooyurizone
524,"@_yusufmi [1] selamat pagi, mas yusuf. mengenai telkomsel poin dapat ditukarkan dengan beberapa kategori berikut: - sms telkomsel, paket telepon dan internet, - paket produk digital seperti nada dering, konten dan game, - berbagai produk dan diskon menarik dari merchant yang",Telkomsel
525,"tunik kinasih songket  ukuran: tercantum di gambar, no accessories bahan: tercantum di gambarnya harga ecer: 155rb/pcs beli banyak dapat diskon reseller/dropship welcome  contact &amp; order: https://t.co/q3ktcs9wlw",ria_indra
526,"main togel online dengan diskon terbesar diskon 2d = 29,75% 3d = 59,5% 4d = 66% semua hanya ada di https://t.co/wh42jsv7tp  pinbb : 2b261e83",88hokii88
527,"selamat pagi,  @kai121 mau nanya dong..  apakah diskon untuk penumpang lansia masih berlaku untuk saat ini? kalo iya,  syarat dan ketentuan nya bagaimana?  terima kasih sebelumnya..",VittaChrst
528,berbagai penawaran november ada disini...  dapatkan harga lebih murah hanya dengan membuat kartu diskon oriflame   info klik whatsapp https://t.co/oe2qgcoime,odnaymaufar
529,"#permata garnet sering yang bilang ""permata murah""  padahal keindahannya gak murahan ..  apalagi buat elo yang kreatif ..   https://t.co/nih6lhsvpt diskon 50%  #jumatberkah https://t.co/2wwgaxejbx",rigenz123
530,@niraindri @infomalang ace hardware nir. lucu lucu. kalo lagi lucky biasanya ada diskon.,hasnasaniy
531,help rt  po wanna one power of destiny album  250k + poster (diusahakan)  fix price  beli &gt;5pcs diskon 10k/pcs  lucky draw freebies  shopee  ready pertengahan/akhir desember  more info https://t.co/tpuqualnhp,pengabdioppaa
532,#batupermata kyanite .. kualitas bagus mirip safir berkualitas lengkap dengan memo hasil cek keaslian ..  harga promo #stonoloyo .. diskon 60% https://t.co/qm4vluzcpx siapa cepat dia dapat! https://t.co/umn48idnya,rigenz123
533,//testimoni reveline; body serum info pemesanan :  wa : +62 811-1186-662 dm @reveline.official https://t.co/mqxayqf18e  #reveline #bodyserum #lipmattecream #makeup #makeupartis #makeupkorea #beautyvlogger #cantik #diskon #discount #localbrand #cosmetic #kosmetik #kpop #korea https://t.co/pl8vo3urip,Revelineofc
534,@askmenfess 1jt tp diskon 800sekian. lupaa dah,nikitaAMaulidya
535,di bulan november juga ada paket ngegas kuntowijoyo diskon up to 30% off untuk pembelian minimal 3 eks hanya berlaku 10 hari saja di bulan november 1-10 november  jadi rugi banget kalau sampai dilewatkan!  #membaca #buku #reading #books https://t.co/ohctxvksxu,KuantumBook
536,/wts/ diskon lap x kang daniel lagi diskon nih.. yang mau dm @nawannass  ya  https://t.co/3qgoanspd7,munbukalapak
537,@malikushaleh @nanidlot kupon hadiah diskon 10% belanja di transmart memakai kartu kredit bank mega ?,rosi_raf28
538,@dounatzz kayanya aku dapet diskon soalnya kartuku belom ada 6bulan,yourbaeby__
539,@askmenfess 500rb lagi diskon hhe,ApriliaAnniss
540,"di kai expo 2018, anda bisa dapatkan diskon tiket jakarta-semarang mulai rp 50 ribuan https://t.co/oyfg2okhop",Tribun_Solo
541,ready stok gorden smokering 58rb/lembar ambil lusinan diskon lagi ya khusus transaksi hari ini ya ciiynn wa 081260885842,dianasusila1
542,"happy friday semuaaaa!  yukk, nikmati beberapa varian menu dari bakso jwr sekarang! dan dapatkan promo diskon dari bakso jwr   kepo kan detailnya kaya gimana? simak syarat dan https://t.co/srkt3dwfr9",baksojwr
543,@13danangap tersedia penawaran khusus dari kartu hsbc untuk pembelian tiket di website atau aplikasi mobile kami. silakan cek syarat dan ketentuan promo ini di https://t.co/gcvo0eb4jn. terima kasih. - tyas,IndonesiaGaruda
544,"lap korea lagi diskon, sweatshirt daniel yg pink jadi 285k...beli tidak ya?",onglinness
545,"@airasia_indo @airasiasupport halo, untuk promo 20% di aplikasi airasia apakah ada kode promonya? atau harga yang ada sudah include diskon?",rose_amalia
546,@lennyexo @koreanthingy pc paling mahal len. diskon jadi 10k. menangis darah,yyandian
547,@kaesangp .... balikin kuota w  klu ga tuker kupon diskon sang pisang gapapa deh,BimaVoetra
548,@cengliaja semoga hari ini masih diskon ya.,rayafahreza
549,i love friday! buktikan kecintaan kamu dengan belanja produk apapun di dinomarket. dapatkan diskon 15% dengan maksimal diskon hingga rp 200.000 hanya berlaku untuk transaksi yang menggunakan metode pembayaran @maybankid kartu kredit. klik https://t.co/gkaz9hycrt https://t.co/n7y65gkhdu,DINOMARKET
550,"halo sahabat rosda! bersama @ikapijabar, kami akan hadir pada pameran buku juara 2018. ingat ya tanggalnya mulai 6-12 november 2018, stan 49 di landmark convention hall bandung. dapatkan diskon khusus pameran dan merchandise kami dengan jumlah pembelian tertentu. https://t.co/in8bptl31l",ROSDAKARYA
551,"besok!!! kita ramekeun persibday lurrr, dapatkan diskon:  1. jersey persib original authentic 2018 diskon* 10% 2. jersey persib original replica 2018 diskon* 20% dapatkan tambahan diskon https://t.co/q1odijzpgu",Store_Persib
552,cewe lebih ngelirik kalau ada diskon dari pada ada cowo yang lewat di depannya,_dilupain
553,"tunik encim  ukuran: allsize tercantum di gambar, no accessories bahan: tercantum di gambarnya harga ecer: 175rb/pcs beli banyak dapat diskon reseller/dropship welcome  contact &amp; order: https://t.co/ktbwsbb3zp",ria_indra
554,"@rlthingy diputer sampe tgl 18 nov kalo ga salah. bisa beli ke cgv langsung, bisa online via web atau aplikasi cgv, bisa pake traveloka (kalo pake traveloka mayan dapet diskon 20rb )",chaendorphine
555,"ada bazaar periplus di bidakara, iseng bgt beli ini... masa diskon tambahan lagi, jadinya 38 ribu dong ini harganya  https://t.co/bjzx9vherv",nuytarigan
556,"karena banyak yg tanya, sekalian aku drop nama osnya yaaa  aku beli di sini. waktu itu ada diskon 10ml cuma 24rb aja guys dan itu cukup buat sebulan karena aku makenya cuma diolesin di area bekas luka aja  https://t.co/s3l6phgb6d",xxerxxlyn
557,katalog giant ekstra pesta diskon periode 01-30 november 2018 | yuk lihat informasi dan promosi selengkapnya disini https://t.co/kxieitpbio,katalogpromosi
