,0,1
448,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/PFhR2MkIP9,katalogpromosi
449,"Jangan lewatkan promo, diskon, serta bazaar up to 80% off berlangsung di stan sampai 3 November 2018, Balai Kartini, Jakarta. Jangan lewatkan juga promo dan diskon di cabang kami 29-5 November 2018. . . . . . #cobradental #dental #dentist #forilxii2018 #promo #dentalsupply",CobraDental
450,"Main togel online dengan DISKON TERBESAR Diskon 2D = 29,75% 3D = 59,5% 4D =66% Semua hanya ada di https://t.co/7EWu98aMd4  PinBB :E3A6EFFF ,WA :+63 945771 0808 #togel #juditogel #agendtogelonline #togelonline #prediksihongkong #judi #togel88wd #prediksitogelakurat #togelakurat https://t.co/JxPql6Ebw4",Togel88wd
451,SALE GILA-GILA-an Diskon 70% s/d 80% di https://t.co/aT5RflHErv  -D-,ProdukDigitalID
452,7 TIPS BERBURU DISKON DI TRAVEL FAIR  Semua travelers senangnya bukan kepalang kalau berhasil membungkus tiket pesawat murah di travel fair. Apalagi kalau murahnya kebangetan. Tapi agar bisa sukses sepeti itu ada beberapa hal yang harus disiapkan.... https://t.co/z7PdotPBQy,MyTrip_magazine
453,[askMF] ada yg tau ga promo/diskon/voucher buat nonton yg masih berlaku?,askmenfess
454,"Regis akul4ku yuk guys pake kode refferal TVTWVH  biar dapet voucher dan aktifkan limit kreditnya. ini holika holika lg diskon di akul4ku , aku beli sebanyak ini gbayar samsek loh {np} https://t.co/Tp7Hi6NpEw",New_preloved
455,tanya tanya aja lagi diskon di https://t.co/R43cakPV4o,exowhite
456,Dek dian selamat yaaaa  Kece banget loh  Kita kembaran ya jamnya Dan bisa dpt produk diskon spesial  Yuks bulan ini kita melesat lagi,leniapriani90
457,"Sudah koar koar gratis ahirnya ....  Utang gak bisa dilupakan, tagihan tetap harus dibayar  Suramadu  Lumayan lah ada diskon 50%. Hobinya heboh ngibul...  #2019PrabowoSandi  #2019GantiPresiden https://t.co/PdHu5YuuuS",jetsilvers
458,@kaesangp dengan cara sang pisang harus diskon 2000%,najib_ramadhani
459,Masih pagi sudah membeli barang yg tidak penting oh diskon,dwy_octaviani
460,"Beda kalau sama Kai, pacaran sama Kai itu jalan-jalan mulu, kemana aja. Literally, jalan. Gak bisa diem di rumah.  ""Ih kemana lagi hari ini?""  ""Toko buku depan McD buka, katanya diskon.""  ""Kalau ke Tebing pantai?""  ""Jogging yuk?""  ""PAKE BAJUNYA DONG SUCIPTO! "" https://t.co/nix2mLXr0T",tubbirfess
461,"from @hartonoyk  -  Hai swimmer Yogyakarta, yuk mampir ke #ButikArena, selagi kita sedang ada diskon besar-besaran nih!  Jangan sampai ketinggalan ya! Hanya 4 hari lho! Catat tanggalnya https://t.co/2fstIISf5g",sale_yk
462,"Hapus tangismu Sayang, bedak dan gincumu boleh saja luntur, tapi kebahagiaanmu adalah harga pas tanpa potongan diskon.  @PelangiPuisi",DaniPranantya
463,@wennyhp diskon nya udah abis :'(,blegohhornline
464,Baju Atasan Wanita Terbaru Diskon 70 % diBukalapak https://t.co/DV6zT6yL1C https://t.co/yy8eIaMHyi,jegudcom
465,"/wts/ lagi diskon yuk yang mau, totebag LAP X Kang Daniel. 190k sdh ems dan tax https://t.co/kdrUXMVEil",munbukalapak
466,KATALOG SUPERINDO TERBARU periode 01-07 November 2018 sudah bisa dilihat disini https://t.co/BzPhFRsH46,katalogpromosi
467,@sherenophile @belallang @womanfeeds bantu jawab ya hehe kmrn aku liat dicarefour lg diskon jd 23 kalo gasalah hiw,meuwumeuwu
468,Yuk di cek Katalog GIANT EKSPRES PESTA DISKON periode 01-30 November 2018 | Temukan berbagai penawaran spesial selama bulan NOVEMBER 2018 | Informasi selengkapnya disini https://t.co/fxCj4ZLiaV https://t.co/feAQ2bUe7V,katalogpromosi
469,"SOGO Big Sale belum berakhir, Sahabat. Jangan ketinggalan belanja menggunakan #mandiridebit atau #mandiricard, ada voucher hingga Rp500 ribu dan tambahan diskon hingga 50% dengan #fiestapoin. https://t.co/ax3XHCTgLs#mandiripromo https://t.co/7KavM5KiXl",mandirifiesta
470,"Pengen belanja produk-produk kecantikan dengan lebih hemat? Nikmati promo spesial dari Sogo Department Store bagi nasabah #mandiridebit atau #mandiricard serta tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29V3dV76cF #mandiripromo https://t.co/zNPTh8XjQ7",mandirifiesta
471,@kaesangp Seperti diskon sang pisang 50%. Buy 1 get 1.,ridhaclasita
472,Yuk di cek Katalog GIANT EKSPRES PESTA DISKON periode 01-30 November 2018 | Temukan berbagai penawaran spesial selama bulan NOVEMBER 2018 | Informasi selengkapnya disini https://t.co/fxCj4ZtGMl,katalogpromosi
473,"Beli kue2 pasar khas betawi #jumatberkah dapet diskon ,hari biasa Rp 10rb/mika khusus Jumat dapet Rp 15rb/2mika..kue nya macem2 dr Klepon,on de,talam,lupis.dijamin enakkkk..Cari aja di sekitaran SMA 49 JAGAKARSA,JAK-SEL,, https://t.co/Gk0V8fxYRt",Ir05011
474,mampir shopee dulu nyari barang yg dibutuhin tapi diskon hehe,jeikeinim
475,Solusi buat rambut kusut ato yg susah diatur  aaaah selalu nunggu2 produk satu ini DISKON  Dan diskonnya pun bikin HEMAT 100K...  Eleo protecting oil bulan https://t.co/Qdnb6mW3Lu,nee_sheriii
476,"Tapi otak dan hati biasanya suka berkerjasama kalau lagi ada promo belanja hahaha... Hati punya keinganan, otak turutin en kasih perhitungan setelah diskon jadi brp, wkwkwkwk",VianSufriani
477,Katalog GIANT EKSTRA PESTA DISKON periode 01-30 November 2018 | Yuk lihat informasi dan promosi selengkapnya disini https://t.co/kXieitpBio https://t.co/bYQwY7LiZ5,katalogpromosi
478,"@elisa_jkt Memang UMP terbaru masih di bawah tuntutan federasi buruh akan tetapi kalau benefit dari gratis TJ, Kartu Jakarta sehat maupun kartu diskon belanja saya rasa kawan2 buruh mendapat di atas yang dituntut.",dedygober
479,"Eksklusif untuk pengguna Langit Musik, dapatkan diskon 10% TIKET KONSER GUNS N' ROSES di Stadion Utama Gelora Bung Karno Jakarta dengan menggunakan kode 'LMusikGnR' di Bookmyshow.  Tiket bisa kamu beli di sini: https://t.co/YZEKoSzZyB. Jangan sampai kehabisan!!!  #LMusikKonser https://t.co/RsrQ92cL88",LangitMusik
480,Yuk ke Cafe Docco dan dapatkan diskon 20% for beverage dan diskon 10% for food. Berlokasi di seluruh cabang Cafe Docco   Gunakan aplikasi SimasPoin anda dan dapatkan diskon menarik di merchant SimasPoin. https://t.co/SyntBHRze5,simaspoin_id
481,Katalog GIANT EKSTRA PESTA DISKON periode 01-30 November 2018 | Yuk lihat informasi dan promosi selengkapnya disini https://t.co/kXieit7ZTO,katalogpromosi
482,"Hari ini nih capt!!! Soft opening cabang baru Captain kerang di Saharjo ( tebet), Jakarta Selatan . Yuk capt berlabuh di Captain Kerang cabang saharjo mulai pukul 15.00 yah , ada diskon https://t.co/FeCz85L5Nh",captain_kerang
483,Pas banget saat ini lagi diskon https://t.co/0sZ2ULTiun,IstantriPratiwi
484,Pergi ke mana saja naik taksi Bluebird atau Silverbird diskon hingga Rp 25.000 untuk pemesanan melalui My Bluebird dengan kode promo : VISABB #StartsFromTheCard. Info lebih lanjut klik  https://t.co/u6aoEKZMNN https://t.co/BFuctUuUtN,BNI
485,@baebaeniel Diskon korea gk prnh bohong  bnr2 potongannya dahsyat,nawannass
486,"Cocok untuk Lulusan SMA, Mahasiswa &amp; Umum | Diskon 100ribu EAC | Kelas Siang 13:30 - 15:00 | Info Lengkap hubungi ELTI Sabirin 0274-561849 atau ELTI Hadidarsono 0274-562155 WA : 0895-0754-8979 | #elti #eltijogja #eltisabirin #eltihade #eltihd #kursusinggris https://t.co/IPDaEBRSYG",eltijogja
487,"Arek-arek Suroboyo, liburan akhir tahun ini yuk umroh langsung dari Surabaya ke Jeddah menggunakan Garuda Airlines. Rencanakan dari skrg dan beli paket favoritmu di hari jumat. Semua DISKON 1 JUTA. Klik disini: https://t.co/jy33HHybFA #SuperJumat #PromoUmroh #UmrohkuCaraku https://t.co/9jmIKBeXdX",pergiumrohcom
488,Diskon 70 % Bawahan Wanita Terbaru diBukalapak https://t.co/9rd1T8Ytkd https://t.co/HicGStwqbR,jegudcom
489,@meaniemars Diskon adanya di tanggal tua doang ya :D abis gajian masa minta diskon!,softestserve
490,"Acara gathering, arisan, atau kumpul keluarga belum lengkap tanpa AraSari. Manfaatkan diskon spesial untuk jumlah pembelian yang banyak. Seperti Promo Oktober AraSari yaitu DISKON BELANJA BANYAK!! #diskonbelanjabanyak #promo #promooktober #diskonarasari https://t.co/PScuY7suZ9",AraSariOfficial
491,CITILINK Hemat hingga 20%  potongan langsung hingga 500rb  Diskon 30% seat &amp; meals | Periode pembelian: 29 Oktober 2018  10 November 2018 https://t.co/bwr5bYIB7x,katalogpromosi
492,@dwiasp Promo khusus untuk rute ke Amsterdam belum tersedia. Namun tersedia promo kerjasama dengan beberapa bank partner kami diskon hingga 25% yang berlaku untuk rute ke Amsterdam juga. Cek https://t.co/uUrK3Qqn5w.  - Janet,IndonesiaGaruda
493,"aku islam, aku suka natal, karna saat natal banyak event game dan diskon item.",ndin_lukito
494,"Jadi inget. Dulu pas awal2 buka bo, ada yg ngaku mahasiswa kan. Minta diskon. Gak gw kasih. Gw malah dikatain abis-abisan.   Yg kocak, dia bawa2 almamaternya dia yg paling terkenal se depok itu. Dan blg kalau dia mampu bayar 5x lipat tp bulan ini lg banyak tugas jd duitnya dikit",iraira92
495,Love nature LIP BALM coconut/melon/mango  OMG cocok skali buat yg punya masalah bibir sering kering/terkelupas  diskon 50% utk promo produk baru pesan sekarang ready senin neh #Oriflame,BisniswithVG
496,Spesial November! Ada diskon 10k setiap pembelian gamis..  Tanya stok ke WA 081277870343 / 085274747408,IndarNovisary
497,Di superindo ada vinca mix harganya diskon. Tapi barangnya ga ada ,farelnine
498,DISKON!!! Mulai tgl 30 Oktober - 10 November 2018  Dengan syarat follow @yuplih_ dan tag 3 temen kamu di kolom komentar  READY STOCK REAL PICT  Kode: SLING VALLEY   Detail:  Bahan chloe https://t.co/f2SZJqb9wl,yuplih_
499,HOT DISKON!!!  SPESIAL NOVEMBER!   Khusus Area sumbar FREE ONGKIR!  Potongan 10k untuk selain sumbar..   Khusus pembelian gamis ya dear...  Buruan!!! Stok cepat habis!!!  Tanya stok WA 081277870343,IndarNovisary
500,@txehyng95 @rvseulgikang_ @AUTOMNFS beli aja dapet diskon 20%,jevantampan
501,"Every think will be fine, asal kalian tahu triknya supaya gak kalap sama yang namanya #diskon *meski bukan lebaran tp pasti berguna kok  #JumatBerkah #PagiPagi #financialplanning https://t.co/bCu0oc4P0v",heizyi43
502,@sedangmengeluh @ohmybeautybank Iya aku tau lagi diskon tp di foto si sender harga diskonnya cuman 119 padahal seingetku semalem tuh pas ngecek 70ribuan,selfeeani
503,@selfeeani @ohmybeautybank Emang lagi diskon wkwkwk,sedangmengeluh
504,@ohmybeautybank Lho bukannya fit me nya 70ribuan? Semalem kalo ga salah liat harganya segitu emang lago diskon gede,selfeeani
505,@askmenfess udah biasa  Yg cashback 100% atau diskon bayar setengah ada ?,intangut
506,"https://t.co/a511GWSUx4 diskon 2% untuk pembelian 50ribu pertama mu, semua produk, buruannnn",awereweaceh
507,Nunggu diskon dr play store la https://t.co/FqwIec7Mfj,masterando
508,@New_preloved tix id? btw numpang promosi huhu yg mau pake code promo diskon punyaku NQWW26 ya,plumptish
509,"KARENA SEKALI GAPERNAH CUKYUP!!! ""PEKAN FASHION DISKON"" - #ShoppingDiscountWeek 2018 . Masih dalam rangkaian #DISKONULANGTAHUNYOGYA2018 Nikmati &amp; jangan sampai ketinggalan ya PROMO FASHION HANYA 2 HARI . Berlaku disemua Cabang Yogya &amp; Griya 3-4 November 2018 . Happy Shopping! https://t.co/qWQnRLl414",info_yogyagroup
510,Booking Hotel lebih Murah via pegi pegi&gt;&gt; https://t.co/Zmj53lFZSC  #Hotel #diskon #Promo #Liburan https://t.co/gyMOq2eUxE,HotelTiket
511,@askmenfess Gue dapet Yamaha 8xx.000 pas diskon akhir tahun wkwwk,msholmless
512,Katalog Promo CARREFOUR Transmart JSM Akhir Pekan 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/x1p46lHuGJ https://t.co/x1p46lHuGJ,harga_promo
513,"Masih ada 2 barang fs yg belom nyampe tapi udah mau beli slogan lagi, trus LAP lagi diskon:( baru awal bulan udah mau boros aja",baejinian
514,Diskon 70 % Produk Kecantikan dan Kosmetik diBukalapak https://t.co/uq7Ta1TTwK https://t.co/kvNWQS3yj3,jegudcom
515,HappyFresh sangat membantu saya dalam berbelanja kebutuhan bulanan. Sign up yuk untuk diskon RP50K + Biaya Antar! Gunakan link: https://t.co/FYaM9ciBUy,mellagustina
516,@indra_bepe7 Halo mas.. Udah nyobain diskon 10% blm? ,Trimurti_TM
517,@womanfeeds Pake deo yg diskon di swalayan https://t.co/HePSZQAEMN,stuwnning
518,Gabung di Grup Hematku dan dapatkan diskon spesial! https://t.co/RwTRCnuL4b https://t.co/JaIz5gWAM8,syaharaqia
519,Daftar Hotel Diskon di Jakarta https://t.co/K16TdLJ1sr #hotel #hoteljakarta #bookinghotel #infohotel,pwidiinfo
520,"@educationfess bisa. aku kelas sbm dong. pake kode referalku sini, nanti dapat diskon 35-40% ABDULLAHTDVILN",asoftboyie
521,"_yusufmi [1] Selamat pagi, Mas Yusuf. Mengenai Telkomsel Poin dapat ditukarkan dengan beberapa kategori berikut: - SMS Telkomsel, paket telepon dan internet, - Paket produk digital seperti nada dering, konten dan game, - Berbagai produk dan diskon menarik dari merchant yang",nancyjwI
522,https://t.co/AbBA9N8PjC  Mau Tambahan Diskon cukup dengab memiliki Kartu Diskon aja ,odnaymaufar
523,"_yusufmi [1] Selamat pagi, Mas Yusuf. Mengenai Telkomsel Poin dapat ditukarkan dengan beberapa kategori berikut: - SMS Telkomsel, paket telepon dan internet, - Paket produk digital seperti nada dering, konten dan game, - Berbagai produk dan diskon menarik dari merchant yang_yusuf",jooyurizone
524,"@_yusufmi [1] Selamat pagi, Mas Yusuf. Mengenai Telkomsel Poin dapat ditukarkan dengan beberapa kategori berikut: - SMS Telkomsel, paket telepon dan internet, - Paket produk digital seperti nada dering, konten dan game, - Berbagai produk dan diskon menarik dari merchant yang",Telkomsel
525,"Tunik Kinasih Songket  Ukuran: tercantum di gambar, no accessories Bahan: tercantum di gambarnya Harga ecer: 155rb/pcs Beli banyak dapat diskon Reseller/Dropship welcome  Contact &amp; Order: https://t.co/Q3ktCs9wLW",ria_indra
526,"Main togel online dengan DISKON TERBESAR Diskon 2D = 29,75% 3D = 59,5% 4D = 66% Semua hanya ada di https://t.co/WH42JSV7tp  PinBB : 2B261E83",88hokii88
527,"Selamat pagi,  @KAI121 mau nanya dong..  Apakah diskon untuk penumpang lansia masih berlaku untuk saat ini? Kalo iya,  syarat dan ketentuan nya bagaimana?  Terima kasih sebelumnya..",VittaChrst
528,Berbagai penawaran November ada disini...  Dapatkan harga lebih murah hanya dengan membuat Kartu Diskon Oriflame   Info klik WhatsApp https://t.co/OE2QgcoImE,odnaymaufar
529,"#Permata Garnet sering yang bilang ""permata murah""  Padahal keindahannya gak murahan ..  Apalagi buat elo yang kreatif ..   https://t.co/NIH6lHsVPt Diskon 50%  #JumatBerkah https://t.co/2WwGaXejBx",rigenz123
530,@niraindri @infomalang Ace hardware nir. Lucu lucu. Kalo lagi lucky biasanya ada diskon.,hasnasaniy
531,Help RT  PO Wanna One Power Of Destiny album  250k + poster (diusahakan)  Fix price  Beli &gt;5pcs diskon 10k/pcs  Lucky draw Freebies  Shopee  Ready pertengahan/akhir desember  More info https://t.co/TpuQuAlnHP,pengabdioppaa
532,#BatuPermata Kyanite .. Kualitas Bagus mirip safir berkualitas Lengkap dengan memo hasil cek keaslian ..  Harga Promo #Stonoloyo .. Diskon 60% https://t.co/qM4vluZCPX siapa cepat dia dapat! https://t.co/UMn48iDNya,rigenz123
533,//Testimoni Reveline; body Serum Info pemesanan :  WA : +62 811-1186-662 dm @reveline.official https://t.co/MQXAYQf18e  #reveline #bodyserum #lipmattecream #makeup #makeupartis #makeupkorea #beautyvlogger #cantik #diskon #discount #localbrand #cosmetic #kosmetik #kpop #korea https://t.co/pL8vo3uriP,Revelineofc
534,@askmenfess 1jt tp diskon 800sekian. Lupaa dah,nikitaAMaulidya
535,Di bulan November juga ada PAKET NGEGAS KUNTOWIJOYO diskon up to 30% off untuk pembelian minimal 3 eks Hanya berlaku 10 hari saja di bulan November 1-10 November  Jadi rugi banget kalau sampai dilewatkan!  #Membaca #Buku #Reading #Books https://t.co/OHCTXVksXu,KuantumBook
536,/wts/ diskon LAP x Kang Daniel Lagi diskon nih.. yang mau dm @nawannass  ya  https://t.co/3qgoAnsPD7,munbukalapak
537,@malikushaleh @nanidlot Kupon hadiah diskon 10% belanja di Transmart memakai kartu kredit Bank Mega ?,rosi_raf28
538,@Dounatzz Kayanya aku dapet diskon soalnya kartuku belom ada 6bulan,yourbaeby__
539,@askmenfess 500rb lagi diskon hhe,ApriliaAnniss
540,"Di KAI EXPO 2018, Anda Bisa Dapatkan Diskon Tiket Jakarta-Semarang Mulai Rp 50 ribuan https://t.co/OYfG2oKhop",Tribun_Solo
541,Ready stok gorden smokering 58rb/lembar Ambil lusinan diskon lagi ya Khusus transaksi hari ini ya ciiynn Wa 081260885842,dianasusila1
542,"Happy friday semuaaaa!  Yukk, nikmati beberapa varian menu dari Bakso JWR sekarang! Dan dapatkan PROMO DISKON dari Bakso JWR   Kepo kan detailnya kaya gimana? Simak syarat dan https://t.co/srKt3dwFr9",baksojwr
543,@13danangAP Tersedia penawaran khusus dari Kartu HSBC untuk pembelian tiket di website atau aplikasi mobile kami. Silakan cek syarat dan ketentuan promo ini di https://t.co/gCVO0Eb4jN. Terima kasih. - Tyas,IndonesiaGaruda
544,"Lap korea lagi diskon, sweatshirt daniel yg pink jadi 285k...beli tidak ya?",onglinness
545,"@AirAsia_indo @AirAsiaSupport halo, untuk promo 20% di aplikasi airasia apakah ada kode promonya? atau harga yang ada sudah include diskon?",rose_amalia
546,@LennyEXO @koreanthingy Pc paling mahal len. Diskon jadi 10k. Menangis darah,yyandian
547,@kaesangp .... Balikin kuota w  Klu ga tuker kupon diskon sang pisang gapapa deh,BimaVoetra
548,@CengliAja Semoga hari ini masih diskon ya.,rayafahreza
549,I Love Friday! Buktikan kecintaan kamu dengan belanja produk apapun di Dinomarket. Dapatkan diskon 15% dengan maksimal diskon hingga Rp 200.000 hanya berlaku untuk transaksi yang menggunakan metode pembayaran @maybankid Kartu Kredit. Klik https://t.co/gkaz9HYcRT https://t.co/N7Y65GkhDU,DINOMARKET
550,"Halo Sahabat Rosda! Bersama @IKAPIJABAR, kami akan hadir pada Pameran Buku Juara 2018. Ingat ya tanggalnya mulai 6-12 November 2018, stan 49 di Landmark Convention Hall Bandung. Dapatkan diskon khusus pameran dan merchandise kami dengan jumlah pembelian tertentu. https://t.co/In8BpTL31L",ROSDAKARYA
551,"BESOK!!! Kita ramekeun PERSIBDay lurrr, dapatkan diskon:  1. Jersey PERSIB Original Authentic 2018 diskon* 10% 2. Jersey PERSIB Original Replica 2018 diskon* 20% Dapatkan tambahan diskon https://t.co/Q1OdiJzpgu",Store_Persib
552,Cewe lebih ngelirik kalau ada DISKON dari pada ada COWO yang lewat di depannya,_dilupain
553,"Tunik Encim  Ukuran: allsize tercantum di gambar, no accessories Bahan: tercantum di gambarnya Harga ecer: 175rb/pcs Beli banyak dapat diskon Reseller/Dropship welcome  Contact &amp; Order: https://t.co/kTBWSBb3zP",ria_indra
554,"@rlthingy Diputer sampe tgl 18 nov kalo ga salah. Bisa beli ke cgv langsung, bisa online via web atau aplikasi cgv, bisa pake traveloka (kalo pake traveloka mayan dapet diskon 20rb )",chaendorphine
555,"Ada bazaar Periplus di Bidakara, iseng bgt beli ini... Masa diskon tambahan lagi, jadinya 38 ribu dong ini harganya  https://t.co/BJzx9vheRV",nuytarigan
556,"Karena banyak yg tanya, sekalian aku drop nama OSnya yaaa  Aku beli di sini. Waktu itu ada diskon 10ml cuma 24rb aja guys dan itu cukup buat sebulan karena aku makenya cuma diolesin di area bekas luka aja  https://t.co/s3l6PhGB6D",xxerxxlyn
557,Katalog GIANT EKSTRA PESTA DISKON periode 01-30 November 2018 | Yuk lihat informasi dan promosi selengkapnya disini https://t.co/kXieitpBio,katalogpromosi
558,"Shopee yg grup diskon itu asik juga, melatih kerjasama, chat satu2 ngingetin suruh bayar (biar cepet di FU ke seller) ",Titaaxa
559,"Dress Makau Ukuran: allsize tercantum di gambar, no accessories Bahan: tercantum di gambarnya Harga ecer: 145rb/pcs Beli banyak dapat diskon Reseller/Dropship welcome  Contact &amp; Order: https://t.co/bHG4tc2LN1",ria_indra
560,"Abadikan sendiri SUPER SALE dari fladish.. dapatkan diskon up to 90% hanya di https://t.co/qIH7KUFep9 @blokmsquare . Jangan sampai terlewatkan, Langsung mampir ke @fladeostore https://t.co/2abz4ORB0h",blokmsquare
